time_start,time_end,sender_id,receiver_id,empty_columns_sequence
2402300,2403900,25,18,1111011111100111111101011110
2402300,2404000,6,11,1111111010111010110111111101
2402500,2404400,28,26,1101110111100101111110101111
2403000,2404000,27,28,1111011111100111011001111111
2403200,2408100,16,26,1111110011111011110110101111
2404000,2405400,13,4,1101111111101011111011101011
2404000,2405000,28,24,1111011111100111011001111111
2404300,2406500,7,9,1110011111111011110011101111
2404400,2405300,26,28,1101110111100101111110101111
2404400,2406000,20,18,1111111011001111110110111101
2404800,2406300,24,21,1110111011111010111011111110
2404900,2406100,11,5,1111111010111010110111111101
2404900,2406400,20,24,1111110110110111110111011110
2406300,2408300,21,23,1110111011111010111011111110
2406600,2407000,18,26,1111011111100111111101011110
2406800,2408200,21,28,1110101111110111001011111111
2407100,2408100,5,7,1111111010111010110111111101
2407200,2409800,17,2,1111110011111010111011111011
2407700,2410000,17,26,1101101111011110110111111110
2408100,2410100,18,21,1111111011001111110110111101
2408100,2409100,26,16,1111110011111011110110101111
2408200,2409700,9,8,1011011111011110111111011110
2408300,2411400,12,11,1111110110110111110111011110
2408300,2408400,23,5,1110111011111010111011111110
2408900,2409800,26,18,1111011111100111111101011110
2409000,2410200,28,8,1110101111110111001011111111
2409400,2410100,7,2,1111111010111010110111111101
2409400,2411800,1,12,1011111110011111111101010111
2410100,2411400,2,5,1111111010111010110111111101
2410500,2412300,24,25,1110111011111010111011111110
2410700,2411400,16,26,1111110011111011110110101111
2410700,2410800,15,25,1101101111110111111111011010
2410700,2419000,3,25,1111010111111010111111101110
2410700,2411900,8,1,1011011111011110111111011110
2410800,2412600,26,27,1101101111011110110111111110
2411000,2412100,2,4,1111110011111010111011111011
2411200,2413100,4,14,1101110111100101111110101111
2411400,2412800,26,28,1111110011111011110110101111
2411800,2413100,12,7,1011111110011111111101010111
2411900,2413800,9,10,1110011111111011110011101111
2412400,2413200,21,10,1111111011001111110110111101
2412800,2413700,5,11,1111111010111010110111111101
2413100,2414500,1,10,1011011111011110111111011110
2414000,2415800,7,3,1011111110011111111101010111
2414500,2415400,28,1,1111110011111011110110101111
2414500,2415400,25,23,1110111011111010111011111110
2414600,2416900,11,3,1111111010111010110111111101
2415000,2417900,4,17,0101111111111011101011111101
2416000,2418600,10,26,1011011111011110111111011110
2416100,2417600,5,1,1111110110110111110111011110
2416400,2418800,27,12,1101101111011110110111111110
2416500,2417600,10,13,1110011111111011110011101111
2416800,2419600,23,21,1110111011111010111011111110
2417100,2420800,8,16,1110101111110111001011111111
2417800,2420700,10,15,1110110111101111011111111100
2417900,2420100,17,26,0101111111111011101011111101
2418400,2419600,13,10,1110011111111011110011101111
2418600,2420400,26,18,1011011111011110111111011110
2418800,2420000,1,3,1111110110110111110111011110
2418800,2419700,13,27,1011101111101111101101110111
2419600,2423200,21,17,1110111011111010111011111110
2419600,2423900,10,15,1110011111111011110011101111
2419700,2420900,27,3,1011101111101111101101110111
2419900,2422200,8,16,1111011111100111111101011110
2420300,2422100,13,8,1111100111111011111001111110
2420300,2421600,15,25,1111011111100111011001111111
2420700,2422800,15,18,1110110111101111011111111100
2421600,2422600,3,9,1111111010111010110111111101
2421600,2423600,25,27,1111011111100111011001111111
2421800,2424000,26,19,0101111111111011101011111101
2421900,2423800,3,27,1111110110110111110111011110
2422000,2423200,18,22,1011011111011110111111011110
2422000,2423700,3,14,1011101111101111101101110111
2422100,2425400,8,10,1111100111111011111001111110
2422200,2424200,16,19,1111011111100111111101011110
2422400,2423500,16,4,1101111111101011101111110011
2422600,2424100,9,17,1111111010111010110111111101
2423200,2424600,22,18,1011011111011110111111011110
2423200,2424900,17,27,1110111011111010111011111110
2424100,2424900,15,21,1111111011001111110110111101
2424100,2425900,17,23,1111111010111010110111111101
2424200,2427000,12,5,1101101111110111111111011010
2424400,2426200,4,5,1101110111100101111110101111
2425200,2426300,19,16,1111011111100111111101011110
2425300,2426700,27,5,1111110110110111110111011110
2425600,2427000,27,24,1110111011111010111011111110
2426000,2427500,23,11,1110110111101111011111111100
2426200,2427200,16,22,1101111111101011101111110011
2426200,2428800,18,17,1011011111011110111111011110
2426200,2427800,5,1,1101110111100101111110101111
2426300,2427400,19,25,0101111111111011101011111101
2426500,2427500,10,12,1111100111111011111001111110
2426600,2428000,16,15,1110101111110111001011111111
2427000,2428100,24,17,1110111011111010111011111110
2427200,2428500,22,16,1101111111101011101111110011
2427200,2429900,15,21,1110011111111011110011101111
2427500,2429500,11,20,1110110111101111011111111100
2427800,2428700,1,8,1101110111100101111110101111
2428100,2429300,16,26,1111011111100111111101011110
2428400,2429600,5,1,1101101111110111111111011010
2428500,2429700,16,22,1101111111101011101111110011
2428700,2429600,8,5,1101110111100101111110101111
2428800,2430800,17,20,1011011111011110111111011110
2428900,2432100,16,20,1011101111101111101101110111
2429400,2431400,12,10,1111100111111011111001111110
2429700,2436200,12,17,1101101111011110110111111110
2429900,2431800,21,27,1110011111111011110011101111
2430000,2432100,21,7,1101111111101011111011101011
2430000,2431000,1,13,1011110111111001110111111110
2430200,2431800,17,23,1110111011111010111011111110
2430300,2431500,13,6,0101111111111011101011111101
2430800,2432800,20,10,1011011111011110111111011110
2431000,2431800,13,4,1011110111111001110111111110
2431200,2435300,25,13,1111010111111010111111101110
2431300,2432500,15,26,1110101111110111001011111111
2431400,2433100,1,10,1101101111110111111111011010
2431500,2432300,5,1,1111110110110111110111011110
2431500,2432900,6,5,1111111011010111010111111101
2431800,2434400,4,3,1011110111111001110111111110
2432100,2433900,7,17,1101111111101011111011101011
2432200,2433100,5,4,1101110111100101111110101111
2432500,2436200,26,28,1011111110011111111101010111
2432700,2434000,6,2,0101111111111011101011111101
2432900,2435000,5,2,1111111011010111010111111101
2433100,2434400,3,9,1111111010111010110111111101
2433300,2436200,23,21,1110111011111010111011111110
2433600,2435600,10,9,1111100111111011111001111110
2433700,2435200,26,3,1110101111110111001011111111
2433900,2434900,1,3,1111110110110111110111011110
2433900,2435900,20,19,1110110111101111011111111100
2433900,2436200,27,28,1110011111111011110011101111
2433900,2434800,22,19,1111011111100111111101011110
2433900,2435600,17,22,1101111111101011111011101011
2434000,2434800,10,3,1011011111011110111111011110
2434200,2435500,4,17,1101110111100101111110101111
2434400,2434500,22,13,1101111111101011101111110011
2434800,2436400,3,10,1011011111011110111111011110
2435000,2436200,9,2,1111111011001111110110111101
2435300,2438400,3,12,1111110110110111110111011110
2435300,2437600,13,15,1111010111111010111111101110
2435600,2438000,22,19,1101111111101011111011101011
2436200,2437200,2,4,1111111011001111110110111101
2436400,2437500,10,13,1011011111011110111111011110
2436600,2438300,3,2,1110101111110111001011111111
2437000,2438300,3,13,1011110111111001110111111110
2437100,2439800,19,16,1110110111101111011111111100
2437600,2438700,8,3,1011101111101111101101110111
2437600,2440000,15,27,1111010111111010111111101110
2437700,2439700,16,27,1101111111101011101111110011
2437800,2439900,2,23,0101111111111011101011111101
2438000,2438300,19,13,1101111111101011111011101011
2438300,2439700,10,24,1101101111110111111111011010
2438300,2439600,2,7,1110101111110111001011111111
2439100,2440200,10,5,1111111011010111010111111101
2439600,2441300,7,12,1110101111110111001011111111
2439900,2442100,12,8,1111110110110111110111011110
2439900,2441600,3,14,1011101111101111101101110111
2440000,2440400,21,9,1110011111111011110011101111
2440000,2441000,27,18,1111010111111010111111101110
2440100,2441000,21,18,1110111011111010111011111110
2440900,2442100,5,24,1111111011010111010111111101
2441100,2441800,13,4,1101111111101011111011101011
2441700,2442800,12,2,1111100111111011111001111110
2441700,2441800,27,2,1101111111101011101111110011
2441900,2443600,16,19,1110110111101111011111111100
2442200,2443500,8,7,1110111111110011111111011001
2442200,2443400,9,6,1110011111111011110011101111
2442400,2445000,13,15,1011011111011110111111011110
2442500,2445400,4,5,1101111111101011111011101011
2442600,2445300,18,19,1111010111111010111111101110
2442700,2443700,27,17,1101101111110111111111011010
2443600,2444400,16,19,1111011111100111111101011110
2443900,2447100,21,16,1110101111110111001011111111
2444700,2447200,2,25,1111100111111011111001111110
2444900,2446100,8,2,0101111111111011101011111101
2445300,2446400,19,16,1111011111100111111101011110
2445300,2446500,17,25,1101101111110111111111011010
2445500,2447400,18,21,1110111011111010111011111110
2445600,2446500,18,15,1111011111100111011001111111
2445700,2448700,14,13,1011101111101111101101110111
2446100,2447500,2,8,0101111111111011101011111101
2446600,2447800,23,24,1111111010111010110111111101
2447400,2448500,19,20,1111010111111010111111101110
2447800,2448700,24,23,1111111010111010110111111101
2448000,2448800,5,1,1101111111101011111011101011
2448000,2449000,21,23,1110111011111010111011111110
2448000,2450300,15,9,1111011111100111011001111111
2448100,2448300,8,28,0101111111111011101011111101
2448500,2448600,20,9,1111010111111010111111101110
2448700,2450600,8,12,1111110110110111110111011110
2449000,2450200,25,18,1111100111111011111001111110
2449200,2450500,6,23,1110011111111011110011101111
2450000,2451700,2,3,1111011111100111111101011110
2450300,2450400,25,20,1101101111110111111111011010
2450400,2451200,10,6,1111111011010111010111111101
2450800,2451800,23,21,1110111011111010111011111110
2451000,2452300,1,5,1101111111101011111011101011
2451200,2452900,7,1,1110101111110111001011111111
2451300,2452700,23,22,1111111010111010110111111101
2451400,2453100,19,1,1111010111111010111111101110
2451800,2452900,23,25,1110011111111011110011101111
2451800,2452800,6,10,1111111011010111010111111101
2451800,2452900,18,27,1111100111111011111001111110
2452200,2453600,22,16,1101111111101011101111110011
2452700,2455300,22,25,1111111010111010110111111101
2452900,2455100,12,5,1111110110110111110111011110
2452900,2455200,1,2,1110101111110111001011111111
2453200,2454600,5,18,1101111111101011111011101011
2453300,2455000,21,17,1110111011111010111011111110
2453600,2453800,16,4,1101111111101011101111110011
2455100,2456200,27,16,1111100111111011111001111110
2455200,2456400,15,24,1111111011001111110110111101
2455300,2456500,25,26,1111111010111010110111111101
2455700,2457100,18,28,1101111111101011111011101011
2456200,2459700,17,27,1110111011111010111011111110
2456500,2458400,5,6,1111110110110111110111011110
2456800,2457900,21,27,1101111111101011101111110011
2456900,2457600,16,18,1111100111111011111001111110
2457300,2462100,7,10,1111011111100111011001111111
2457800,2461600,21,23,1111010111111010111111101110
2457900,2460700,27,21,1101111111101011101111110011
2458000,2459100,4,9,1111111011001111110110111101
2458100,2459300,18,22,1111100111111011111001111110
2458100,2460600,12,10,1110011111111011110011101111
2458700,2460100,13,9,1110110111101111011111111100
2459300,2462700,19,24,1011111110011111111101010111
2459500,2461300,24,3,1111111011010111010111111101
2459700,2462100,27,7,1110111011111010111011111110
2459900,2460800,2,8,1110101111110111001011111111
2460100,2462600,9,5,1110110111101111011111111100
2460400,2462200,22,25,1111100111111011111001111110
2460800,2461700,6,14,1111110110110111110111011110
2460800,2462300,8,7,1110101111110111001011111111
2461300,2461400,3,21,1111111011010111010111111101
2462000,2462700,8,2,0101111111111011101011111101
2462100,2464800,7,1,1110111011111010111011111110
2462500,2463500,23,21,1111010111111010111111101110
2462600,2463600,5,9,1110110111101111011111111100
2462700,2463700,24,16,1011111110011111111101010111
2462700,2464500,26,25,1111111010111010110111111101
2462800,2463500,14,6,1111110110110111110111011110
2462900,2464100,25,23,1111100111111011111001111110
2463500,2464300,21,20,1111010111111010111111101110
2463700,2464700,1,2,1111111011010111010111111101
2463900,2466600,10,8,1110011111111011110011101111
2464000,2464300,6,21,1111110110110111110111011110
2464500,2466300,7,11,1110101111110111001011111111
2464800,2467400,1,10,1110111011111010111011111110
2464900,2466100,2,8,0101111111111011101011111101
2465100,2467900,9,25,1110110111101111011111111100
2465300,2466800,2,10,1101101111110111111111011010
2465300,2466300,23,22,1111100111111011111001111110
2466100,2467800,8,11,0101111111111011101011111101
2466300,2466800,22,2,1111100111111011111001111110
2466500,2467500,16,22,1011111110011111111101010111
2466600,2467600,5,4,1101111111101011111011101011
2466900,2469900,21,15,1111110110110111110111011110
2467200,2469100,25,26,1111111010111010110111111101
2467400,2468400,11,3,1110101111110111001011111111
2467700,2469000,10,8,1101101111110111111111011010
2467900,2469200,1,3,1011110111111001110111111110
2468000,2470000,2,7,1111111011010111010111111101
2468100,2470500,2,13,1111100111111011111001111110
2468200,2469600,11,12,0101111111111011101011111101
2468300,2469400,12,4,1111011011111010101111111110
2468300,2469400,10,8,1101101111011110110111111110
2468500,2470700,4,7,1101111111101011111011101011
2469100,2469900,8,10,1110011111111011110011101111
2469200,2471400,22,19,1011111110011111111101010111
2469200,2470100,3,1,1011110111111001110111111110
2469400,2470500,8,10,1101101111011110110111111110
2469800,2471000,25,26,1110110111101111011111111100
2469800,2471700,26,25,1111111010111010110111111101
2469900,2471600,15,26,1111110110110111110111011110
2470100,2471700,1,27,1011110111111001110111111110
2470200,2471400,4,11,1111011011111010101111111110
2470400,2471100,3,1,1110101111110111001011111111
2470500,2471000,10,18,1101101111011110110111111110
2471000,2474100,18,25,1101101111011110110111111110
2471000,2472700,12,4,0101111111111011101011111101
2471200,2472000,23,15,1111010111111010111111101110
2471300,2472500,26,19,1110110111101111011111111100
2471400,2474000,19,28,1011111110011111111101010111
2472100,2473400,8,7,1101101111110111111111011010
2472400,2476700,11,3,1111011011111010101111111110
2472800,2474400,15,18,1111010111111010111111101110
2473200,2475300,1,21,1110101111110111001011111111
2473300,2474200,19,16,1110110111101111011111111100
2473400,2474200,26,15,1111110110110111110111011110
2473900,2474800,7,2,1111111011010111010111111101
2474100,2476800,25,5,1101101111011110110111111110
2474200,2475100,7,5,1101101111110111111111011010
2474200,2474900,15,26,1111110110110111110111011110
2474200,2475400,16,19,1110110111101111011111111100
2474400,2475800,18,13,1111010111111010111111101110
2474900,2476000,26,15,1111110110110111110111011110
2475300,2477000,21,27,1110101111110111001011111111
2475300,2477000,15,16,1111111011001111110110111101
2475800,2477000,4,12,0101111111111011101011111101
2476400,2478300,13,12,1111100111111011111001111110
2476600,2477600,20,24,1110110101111111111110011110
2476700,2478000,2,10,1111111011010111010111111101
2476800,2478100,11,20,1111111010111010110111111101
2476800,2479000,5,10,1101101111011110110111111110
2477300,2480700,15,27,1111110110110111110111011110
2477600,2478400,24,26,1110110101111111111110011110
2478000,2480100,12,11,0101111111111011101011111101
2478000,2480000,16,25,1111111011001111110110111101
2478100,2479100,20,15,1111111010111010110111111101
2478300,2478900,27,22,1110101111110111001011111111
2478400,2480800,26,25,1110110101111111111110011110
2478400,2480000,18,27,1111010111111010111111101110
2478500,2480800,5,7,1101101111110111111111011010
2479000,2481300,10,26,1101101111011110110111111110
2479100,2480400,15,18,1111111010111010110111111101
2479800,2480900,5,13,1011110111111001110111111110
2480000,2481100,27,17,1111010111111010111111101110
2480100,2481600,11,6,0101111111111011101011111101
2480700,2484400,13,25,1101101011111111110111111010
2480800,2482000,7,8,1101101111110111111111011010
2480900,2482100,25,16,1111111011001111110110111101
2481100,2487500,17,27,1111010111111010111111101110
2481300,2482500,26,27,1101101111011110110111111110
2481400,2482600,18,21,1111111010111010110111111101
2481500,2483100,13,5,1011110111111001110111111110
2482000,2484000,8,7,1101101111110111111111011010
2482100,2483700,16,25,1111111011001111110110111101
2482500,2484100,27,18,1101101111011110110111111110
2482500,2484800,28,6,1101110111100101111110101111
2482600,2483900,21,20,1111111010111010110111111101
2482800,2483500,27,22,1111110110110111110111011110
2483100,2485800,5,11,1011110111111001110111111110
2483400,2485500,10,9,1111111011010111010111111101
2483600,2484500,6,2,0101111111111011101011111101
2483800,2485100,5,6,1011111110011111111101010111
2483900,2485500,20,18,1111111010111010110111111101
2484000,2485900,8,12,1110101111110111001011111111
2484000,2486200,7,10,1101101111110111111111011010
2484300,2485100,25,23,1110111011111010111011111110
2484400,2485700,25,17,1101101011111111110111111010
2484500,2485500,25,28,1111111011001111110110111101
2484500,2485500,2,12,0101111111111011101011111101
2485300,2485900,22,24,1111110110110111110111011110
2485500,2487100,18,26,1111111010111010110111111101
2485500,2488100,18,20,1101101111011110110111111110
2485700,2489600,17,25,1101101011111111110111111010
2485800,2486700,11,13,1011110111111001110111111110
2486400,2487700,8,6,1111011111100111011001111111
2486500,2487100,23,18,1110111011111010111011111110
2486600,2488600,12,7,0101111111111011101011111101
2486900,2489000,28,25,1111111011001111110110111101
2487000,2487900,27,20,1111011011111010101111111110
2487100,2487900,18,22,1110111011111010111011111110
2487700,2489400,6,28,1111011111100111011001111111
2487800,2490500,13,24,1011110111111001110111111110
2488100,2489700,9,10,1111111011010111010111111101
2488600,2489800,24,21,1111110110110111110111011110
2488700,2492500,10,14,1101101111110111111111011010
2489000,2491300,25,5,1111111011001111110110111101
2489000,2491700,26,23,1111111010111010110111111101
2489200,2490100,12,5,1110101111110111001011111111
2489400,2491300,11,13,1110111011111010111011111110
2489400,2490500,6,14,1011111110011111111101010111
2489600,2492300,25,1,1101101011111111110111111010
2490500,2491400,21,20,1111110110110111110111011110
2490500,2491700,24,17,1011110111111001110111111110
2490600,2492600,13,3,1111010111111010111111101110
2491300,2492900,5,28,1111111011001111110110111101
2491400,2492500,20,21,1111110110110111110111011110
2491600,2492300,9,7,1111011011111010101111111110
2491700,2493900,23,2,1111111010111010110111111101
2491700,2492600,17,18,1011110111111001110111111110
2492200,2494400,1,7,1111011111100111011001111111
2492600,2493700,3,9,1111010111111010111111101110
2492700,2493900,6,13,1110011111111011110011101111
2492900,2493900,13,5,1110111011111010111011111110
2492900,2494400,28,20,1111111011001111110110111101
2492900,2494600,14,3,1011111110011111111101010111
2493700,2500500,10,14,1111111011010111010111111101
2493700,2496500,5,3,1110101111110111001011111111
2493800,2496700,21,3,1111110110110111110111011110
2493900,2496200,2,4,1111111010111010110111111101
2494200,2495700,9,10,1111010111111010111111101110
2494300,2495800,25,21,1101110111100101111110101111
2495200,2496000,13,6,1110011111111011110011101111
2495700,2498600,20,26,1111111011001111110110111101
2495800,2496900,4,13,1101111111101011111011101011
2496600,2498000,10,13,1111010111111010111111101110
2497200,2501500,17,15,1111011111100111111101011110
2497300,2498600,6,7,1110011111111011110011101111
2497500,2499200,2,7,1110111111110011111111011001
2497700,2499200,3,14,1011111110011111111101010111
2498000,2500300,13,12,1111010111111010111111101110
2498100,2499600,5,15,1110111011111010111011111110
2498300,2499300,3,9,1110101111110111001011111111
2498500,2498600,1,6,1111110110110111110111011110
2498500,2499200,21,23,1101110111100101111110101111
2499400,2499500,7,6,1111011111100111011001111111
2499900,2502600,7,10,1110011111111011110011101111
2500300,2501800,12,22,1111010111111010111111101110
2501000,2502600,9,19,1110101111110111001011111111
2501200,2502600,23,17,1101110111100101111110101111
2501500,2503300,15,20,1111011111100111111101011110
2502200,2503400,27,24,1111110110110111110111011110
2503100,2504700,15,5,1110111011111010111011111110
2503400,2505000,24,22,1111110110110111110111011110
2503500,2505600,17,18,1101110111100101111110101111
2504700,2508100,18,5,1011110111111001110111111110
2505000,2507400,26,27,1110101111110111001011111111
2505400,2506400,20,22,1111011111100111111101011110
2505400,2509900,12,14,1101101111011110110111111110
2505500,2507200,22,18,1111110110110111110111011110
2506200,2507000,5,21,1110111011111010111011111110
2507600,2509200,18,27,1101110111100101111110101111
2508100,2509300,22,17,1111011111100111111101011110
2508100,2511300,5,3,1011110111111001110111111110
2508600,2510400,21,27,1110111011111010111011111110
2509400,2510900,18,20,1111110110110111110111011110
2509400,2511100,7,11,1110011111111011110011101111
2509700,2512100,25,18,1111111010111010110111111101
2509900,2512400,14,8,1101101111011110110111111110
2510600,2511900,14,13,1011111110011111111101010111
2510700,2512900,28,7,1011101111101111101111010111
2510900,2512300,20,2,1111110110110111110111011110
2511300,2513300,3,11,1011110111111001110111111110
2511800,2514100,27,20,1101110111100101111110101111
2512100,2514100,11,8,1110101111110111001011111111
2512600,2513700,17,24,1111111011001111110110111101
2512900,2515100,7,5,1011101111101111101111010111
2513000,2514000,27,18,1110111011111010111011111110
2513300,2513900,13,19,1011111110011111111101010111
2513400,2514800,18,20,1111111010111010110111111101
2513800,2515800,17,4,1111011111100111111101011110
2514500,2515700,2,4,1111110110110111110111011110
2515100,2517200,5,15,1011101111101111101111010111
2515300,2516500,25,18,1101101111011110110111111110
2515700,2516600,20,27,1101110111100101111110101111
2515800,2518300,4,2,1111011111100111111101011110
2516100,2518000,4,1,1111110110110111110111011110
2516300,2517600,11,1,1011110111111001110111111110
2516500,2518000,20,27,1100101111111111110111111010
2516800,2519800,25,24,1110110101111111111110011110
2517200,2518200,15,17,1011101111101111101111010111
2517500,2518000,18,28,1111110011111011110110101111
2518000,2521800,1,6,1111110110110111110111011110
2518000,2520000,27,24,1100101111111111110111111010
2518200,2520900,20,26,1111111010111010110111111101
2518400,2519100,1,17,1011110111111001110111111110
2518400,2521000,18,24,1101101111011110110111111110
2518500,2520900,27,20,1101110111100101111110101111
2519300,2520300,18,15,1110111011111010111011111110
2519500,2521200,24,25,1110111111110011111111011001
2519800,2520600,8,5,1110101111110111001011111111
2519900,2521000,19,28,1011111110011111111101010111
2520000,2520900,24,20,1100101111111111110111111010
2520300,2521200,15,18,1110111011111010111011111110
2520900,2522600,26,25,1111111010111010110111111101
2521000,2523600,24,25,1101101111011110110111111110
2521200,2522400,18,27,1110111011111010111011111110
2521400,2523600,28,21,1111110011111011110110101111
2521400,2523200,21,2,1101111111101011111011101011
2521400,2523800,7,21,1101101111110111111111011010
2522300,2522600,17,3,1011110111111001110111111110
2522400,2523800,27,24,1110111011111010111011111110
2522500,2522900,5,2,1110101111110111001011111111
2523200,2524300,20,14,1100101111111111110111111010
2523200,2525000,2,17,1101111111101011111011101011
2523300,2524400,2,8,1110101111110111001011111111
2523500,2525200,10,8,1011011111011110111111011110
2523600,2526300,25,18,1110111111110011111111011001
2523800,2524600,21,1,1101101111110111111111011010
2524000,2525800,25,20,1111111010111010110111111101
2524100,2527000,8,5,0101111111111011101011111101
2524100,2526500,13,9,1111111011001111110110111101
2524300,2524800,22,21,1111110011111010111011111011
2524300,2526900,14,1,1100101111111111110111111010
2524300,2525400,21,28,1111110011111011110110101111
2524400,2526200,1,9,1101110111100101111110101111
2524400,2525700,25,26,1101101111011110110111111110
2524600,2527300,17,21,1011101111101111101111010111
2524800,2525900,21,28,1111110011111010111011111011
2524900,2527400,15,23,1111100111111011111001111110
2525000,2526500,17,9,1101111111101011111011101011
2525500,2527100,8,1,1011011111011110111111011110
2525800,2529500,20,26,1111111010111010110111111101
2526000,2527100,6,5,1111110110110111110111011110
2526200,2527100,9,4,1101110111100101111110101111
2526500,2527600,9,4,1101111111101011111011101011
2526600,2527000,15,23,1101111111101011101111110011
2526900,2528600,1,16,1100101111111111110111111010
2527200,2528400,9,4,1111111011001111110110111101
2527500,2528900,6,25,1111011111100111011001111111
2527500,2528700,28,17,1111110011111010111011111011
2527600,2528800,24,23,1110111011111010111011111110
2528000,2530200,28,25,1111110011111011110110101111
2528200,2529800,5,4,0101111111111011101011111101
2528200,2529000,17,13,1011110111111001110111111110
2528800,2530700,5,25,1111110110110111110111011110
2529300,2529600,4,18,1101110111100101111110101111
2529500,2532400,26,11,1111111010111010110111111101
2529600,2530300,4,9,1111111011001111110110111101
2529900,2532700,23,21,1110111011111010111011111110
2530300,2533100,9,2,1111111011001111110110111101
2530700,2531300,1,6,1011011111011110111111011110
2530700,2532800,26,21,1101101111011110110111111110
2531100,2531900,4,15,1101111111101011111011101011
2531100,2532500,4,12,0101111111111011101011111101
2531100,2532500,17,10,1111110011111010111011111011
2531200,2533900,12,24,1111011011111010101111111110
2531300,2532200,25,16,1111110110110111110111011110
2531400,2532000,16,21,1100101111111111110111111010
2531500,2534800,20,8,1110110101111111111110011110
2531600,2533700,25,26,1111110011111011110110101111
2532000,2533100,22,19,1101111111101011101111110011
2532200,2533900,16,26,1111110110110111110111011110
2532500,2534200,23,27,1111100111111011111001111110
2532500,2533600,10,22,1111110011111010111011111011
2532700,2533900,21,26,1110111011111010111011111110
2532900,2534900,6,13,1011011111011110111111011110
2533200,2533400,21,9,1101101111011110110111111110
2533600,2535200,11,26,1111111010111010110111111101
2533700,2535400,26,25,1111110011111011110110101111
2533700,2537600,18,24,1111111011010111010111111101
2534000,2534000,21,7,1100101111111111110111111010
2534200,2536100,27,8,1111100111111011111001111110
2534700,2539900,12,26,0101111111111011101011111101
2534800,2537000,24,20,1111011011111010101111111110
2534900,2536900,26,23,1110111011111010111011111110
2535100,2536000,11,9,1100101111111111110111111010
2535200,2535800,26,20,1111111010111010110111111101
2536100,2537200,8,5,1111100111111011111001111110
2536200,2538100,5,12,1110111111110011111111011001
2536700,2537600,20,7,1111111010111010110111111101
2536700,2537500,1,9,1101101111011110110111111110
2537200,2538200,19,22,1101111111101011101111110011
2537300,2539500,13,6,1011011111011110111111011110
2537300,2538500,4,1,1111011111100111111101011110
2537300,2538700,25,18,1111110011111011110110101111
2537500,2539200,9,18,1101101111011110110111111110
2537600,2538700,7,11,1111111010111010110111111101
2537800,2540200,23,27,1110111011111010111011111110
2538100,2539500,12,1,1110111111110011111111011001
2538100,2540300,25,9,1100101111111111110111111010
2538400,2539400,26,15,1111110110110111110111011110
2538700,2539600,4,9,1111111011001111110110111101
2539500,2540400,5,13,1101111111101011111011101011
2539500,2540500,11,7,1111111010111010110111111101
2539600,2541500,1,9,1111011111100111111101011110
2539700,2541600,19,26,1011111110011111111101010111
2540000,2541700,18,19,1111010111111011111011101110
2540100,2541400,24,9,1111111011010111010111111101
2540300,2542300,13,19,1011101111101111101111010111
2540300,2541300,6,12,1011011111011110111111011110
2540300,2543900,9,20,1100101111111111110111111010
2540800,2542100,18,20,1111110011111011110110101111
2541100,2542800,7,11,1111111010111010110111111101
2541100,2542600,10,4,1101110111100101111110101111
2541300,2542200,15,20,1111110110110111110111011110
2541500,2543000,1,11,1110111111110011111111011001
2541500,2543700,9,11,1111011111100111111101011110
2541500,2542900,5,13,1111100111111011111001111110
2541700,2543100,27,24,1110111011111010111011111110
2541700,2543300,19,27,1111010111111011111011101110
2542200,2543000,20,15,1111110110110111110111011110
2542300,2543300,21,16,1111111011001111110110111101
2542900,2543600,20,16,1111110011111011110110101111
2543000,2544400,15,17,1111110110110111110111011110
2543200,2544200,19,24,1011101111101111101111010111
2543600,2544700,16,28,1111110011111011110110101111
2543700,2546300,27,16,1111010111111011111011101110
2543700,2545800,20,22,1111011011111010101111111110
2543700,2545300,24,9,1110111011111010111011111110
2543700,2545300,11,6,1110111111110011111111011001
2543700,2545100,4,2,1101110111100101111110101111
2543800,2545300,11,3,1111111010111010110111111101
2543900,2544800,16,15,1111111011001111110110111101
2544000,2544900,7,12,0101111111111011101011111101
2544100,2545100,13,3,1111100111111011111001111110
2544400,2545800,17,25,1111110110110111110111011110
2545100,2546300,3,13,1111100111111011111001111110
2545300,2546400,28,17,1111110011111011110110101111
2546000,2547900,19,26,1111011111100111111101011110
2546100,2547500,15,26,1111111011001111110110111101
2546500,2547700,17,26,1111110011111011110110101111
2546600,2546700,20,8,1100101111111111110111111010
2546600,2548600,1,24,1110111011111010111011111110
2546700,2547900,25,26,1111110110110111110111011110
2546800,2547400,17,20,1110111111110011111111011001
2546900,2547800,13,1,1111100111111011111001111110
2547000,2548200,12,7,0101111111111011101011111101
2547100,2548300,28,26,1101110111100101111110101111
2547300,2548600,21,19,1011101111101111101111010111
2547400,2548500,22,17,1111011011111010101111111110
2547500,2548600,26,16,1111111011001111110110111101
2547700,2548300,17,23,1111110011111010111011111011
2548000,2550000,20,16,1110111111110011111111011001
2548300,2549000,1,13,1111100111111011111001111110
2548400,2550000,26,24,1111110110110111110111011110
2548500,2549000,23,17,1111110011111010111011111011
2548700,2550800,25,19,1101101111110111111111011010
2549000,2550500,13,8,1111100111111011111001111110
2549500,2550500,19,28,1011101111101111101111010111
2549700,2550700,7,12,0101111111111011101011111101
2549800,2552500,13,10,1111010111111011111011101110
2550500,2551800,21,3,1110011111111011111011100111
2550700,2551900,3,2,1111111010111010110111111101
2550800,2552100,16,16,1111111011001111110110111101
